baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000285599	4.05984936557627	0.182345267452166	1.19993035455657	0.151963209164378	0.879215953416428	0.92350678417358
PNPLA7	337.858454873588	-0.049372282947708	0.325545457167412	-0.151660180969192	0.879454964781365	0.923716801805942
EIF3K	901.781394005839	-0.0390726602265948	0.257866990033936	-0.151522535790458	0.879563535080563	0.923748769076126
RNASEK	54.0841299465491	0.0619836035892001	0.408997709663022	0.151550001686487	0.879541870642494	0.923748769076126
COQ7	210.935157316309	0.0369659995062447	0.244142682665526	0.151411457851833	0.879651151605938	0.923799754817784
TM9SF1	55.3316623786807	0.0679167303458152	0.448952267627077	0.15127828778945	0.87975619599222	0.923869037761416
ENSG00000265749	4.42425994350308	0.169461184301534	1.12362535707897	0.150816447167117	0.880120511708208	0.924210574203516
ACRBP	26.1105054778201	-0.0701796919974089	0.465979361268563	-0.150606867665457	0.880285843579324	0.924324795002987
HHIPL1	20.954326822206	-0.0764902240473588	0.50797250347095	-0.15057945759801	0.880307467061631	0.924324795002987
RSBN1	308.381206803109	-0.0566093492588332	0.37629334634619	-0.150439410657962	0.880417949850739	0.92439975240767
SPDYA	2.64741012216756	0.182154957481706	1.21164785771774	0.150336548958056	0.880499098750948	0.924443905242492
ENSG00000288959	7.33828158303248	0.191885826045831	1.27699806597401	0.150263208033501	0.880556959103307	0.92446360438672
AGPAT1	474.461341494157	-0.0432108806438972	0.287835514393785	-0.150123520146234	0.880667163873276	0.924538253775412
NLRP2	18.0016491947057	-0.130363385501673	0.869884899733456	-0.149862798562911	0.880872862635254	0.924713143181077
GRSF1	1132.43308710489	-0.0394005734135821	0.263019237171477	-0.149801108988445	0.880921534385528	0.924723182266184
FAM111B	98.2414311437814	0.146966573280479	0.982380784745687	0.149602451068427	0.881078274276331	0.924846656985876
CD300C	10.9206812110261	0.111285097794152	0.744832306835515	0.149409601024098	0.881230436244632	0.924883202317206
ENSG00000309693	2.40714605137442	0.29291885199102	1.96041985595075	0.149416387057028	0.881225081874659	0.924883202317206
GNGT2	15.9993241103699	-0.128625474201752	0.86074545667914	-0.149434973142937	0.881210416960311	0.924883202317206
CDKAL1	133.586732043234	-0.0514068853721864	0.344606888132792	-0.149175443505288	0.881415196406695	0.925034460363745
RGS1	707.342906063404	-0.0638838028512775	0.428525425233037	-0.149078208875324	0.881491920529325	0.925034460363745
ZNF837	22.2793018326097	0.0793551726478267	0.532241328303169	0.149096224640837	0.88147770489476	0.925034460363745
NAIF1	67.0375878987512	-0.0467911820026012	0.314010834170978	-0.14901136174532	0.881544667684677	0.925048758150454
PKN2-AS1	11.6253041135551	-0.125907997206302	0.846044373481913	-0.148819614139298	0.881695973142024	0.925166472217235
AMMECR1L	314.983794953228	0.0441332616500528	0.29750501791317	0.148344595864711	0.882070822260137	0.925328381000128
ENSG00000295133	1.84764920598271	-0.290199158622738	1.95667315311534	-0.148312536593398	0.882096122006832	0.925328381000128
ENSG00000306119	2.04910519387534	-0.250949671756696	1.68958327796205	-0.148527554119373	0.881926442071098	0.925328381000128
HERPUD1	2486.76264599122	0.04525411938561	0.304973425860374	0.148387090638935	0.88203728746554	0.925328381000128
NCAPD3	280.972145116063	0.0395408376130931	0.26655683885863	0.148339235198027	0.882075052650758	0.925328381000128
TMEM273	102.996030614642	0.0645464448016956	0.435284640558216	0.148285601621321	0.882117377978165	0.925328381000128
TRAPPC1	408.39456422528	-0.0397397851544082	0.268010557171239	-0.148276939437939	0.882124213834802	0.925328381000128
ENSG00000288075	18.4998454502489	0.123492249188968	0.834323897843863	0.148014757228108	0.882331121941929	0.92550436422309
TRAPPC3L	2.25567064952425	0.297881263528723	2.01427033661985	0.147885444229198	0.88243317571325	0.925570351760626
CTDSPL2-DT	2.03067125795879	0.278459573136294	1.88863641944933	0.147439480817321	0.882785144835311	0.925898454117767
ENSG00000269982	27.8540125860174	0.0819381867175032	0.556218336495226	0.147312990854998	0.882884979126667	0.925962090550013
EGFR-AS1	5.2409536822588	-0.157101730745137	1.06940616597611	-0.146905577827617	0.883206549223334	0.926150247210292
ENSG00000226571	4.53311227422024	-0.172001264774502	1.17097520648486	-0.14688719609259	0.883221058335584	0.926150247210292
ENSG00000306779	1.9282352617767	-0.23673763187362	1.61044764845926	-0.147001134808767	0.883131124604359	0.926150247210292
SHOX2	2.2390053825017	-0.222189945761086	1.51201990111334	-0.146949088168404	0.883172205699858	0.926150247210292
LGALS12	4.79868961661045	0.209627397193731	1.42819363834788	0.146777993939412	0.883307254831159	0.926199558336264
ENSG00000299127	2.06870640227672	0.242418721859803	1.65440533408882	0.146529219209341	0.883503625255	0.926327021953471
IL34	31.9826325157114	0.0895179908059912	0.610941173610428	0.146524730485873	0.883507168496286	0.926327021953471
EIF3H	1435.88752472608	0.0359837617446846	0.246030545611048	0.14625729360277	0.883718278019826	0.926507279908606
RPS11	6689.65572212392	-0.0461241687004057	0.315621904927532	-0.146137413089234	0.883812912069071	0.926565412160733
ENSG00000287965	1.89870448755294	0.235873281157892	1.61717347380253	0.145855274637465	0.884035639578186	0.926757823002713
ENSG00000294203	1.98215126470588	-0.228304800536808	1.56726030410054	-0.145671271032309	0.884180901799316	0.926869011484519
CIMAP2	3.48061190952134	-0.183020900296797	1.25788411411883	-0.145499015563136	0.884316892946573	0.926958938226712
ENSG00000272990	6.77574922972273	0.133916821075409	0.920622761557751	0.145463295789921	0.884345093191718	0.926958938226712
LIN37	31.81151381375	-0.0598053974166532	0.412237568949798	-0.14507507787078	0.8846515950757	0.927239104816921
YOD1	299.877735589034	-0.0427433757099653	0.294749161023936	-0.145016106446166	0.884698155109684	0.927246803083709
PLSCR3	3.99109040979333	-0.19072057139553	1.31654995882382	-0.14486390745545	0.884818323457452	0.927331645678448
LINC01857	6.05469369064771	-0.180629378104449	1.24859940386359	-0.144665596944481	0.884974903020132	0.927372433163935
MYH9-DT	2.66976473358172	-0.211160796057448	1.45943316676568	-0.144686855736883	0.884958117550455	0.927372433163935
ZNF451-AS1	9.98802638723059	0.121128527558499	0.836747958545051	0.144761067322015	0.884899522138076	0.927372433163935
LINC00920	15.0246820938268	-0.0952777009644946	0.658865983999995	-0.144608620384468	0.8850198906993	0.927378476205848
TMEM17	25.1579070183696	0.0806101998861338	0.558205115341461	0.144409640239186	0.885177004792337	0.927502006483861
CLASP2	497.554042272716	0.0449479491706249	0.311917682877128	0.144101959068255	0.8854199577569	0.927674357548826
GHET1	3.97286781018751	-0.14730282106567	1.02208310418094	-0.144120199681526	0.885405554199005	0.927674357548826
AKAP5	37.6229427264615	0.0785773898224334	0.546177501197794	0.143867862828676	0.885604813384467	0.927826922436782
NEPRO-AS1	4.91762195318977	-0.14478864780483	1.00786832378666	-0.143658297803076	0.885770303060079	0.927959185461036
SVBP	83.9968520378688	0.0481269974200237	0.335247783870046	0.143556496822898	0.885850695234405	0.928002290054385
ENSG00000286652	5.74047571990761	0.130740248234857	0.911732401679306	0.143397610959146	0.885976169655301	0.928015373680069
ENSG00000287978	6.41820995509019	0.128553970241477	0.896523807977831	0.143391585474388	0.885980928122389	0.928015373680069
MBTD1	367.656750113751	-0.0555175144084321	0.386943480664356	-0.143477063660853	0.885913424371932	0.928015373680069
UBA1	2119.68852327795	-0.0448407231777231	0.313514615350834	-0.143025941956628	0.886269693099843	0.928276717313214
SLC66A1	126.658361000289	-0.0654378434790685	0.458297947375974	-0.142784500462502	0.886460378486041	0.92843531401942
ENSG00000269463	1.89714669574419	0.233927248718486	1.63977102403613	0.142658484196591	0.886559906079575	0.928498426684305
CWC27	225.065403244346	-0.0455443525805913	0.319998611203756	-0.14232671951064	0.886821942240341	0.928690589675047
EIF4HP1	2.41438596437518	0.199876998937333	1.40387834952341	0.142374871017269	0.88678391019127	0.928690589675047
KCNK13	11.1700587595688	0.111127897597273	0.781717774826093	0.142158591215346	0.886954738956647	0.928788520931352
OXR1-AS1	2.84857955372959	0.185684285743095	1.30961690601267	0.141785192975585	0.887249680196513	0.929056228167333
MEPCE	83.1940101232536	-0.0682380815088353	0.481474963741669	-0.14172716474921	0.887295517158407	0.929063081357299
SLC17A9	854.51270891029	0.0920735566661781	0.649925092440043	0.141667951795032	0.887342290334898	0.929070914181848
ENSG00000213561	2.24556955593907	0.269017665420892	1.90084366020688	0.141525403194713	0.887454893163189	0.929142529053278
HSPB1	1004.36427142745	-0.0851024975507897	0.601719701278794	-0.141432127566917	0.887528575225094	0.929142529053278
TEX41	2.60084179540017	0.170638007284046	1.20641013130941	0.141442783723011	0.887520157461954	0.929142529053278
ZNF230	53.3335699767744	-0.063820055673691	0.451739216194085	-0.141276323564238	0.887651653060333	0.92923023582643
ENSG00000267249	7.85796708261215	0.147661149645334	1.04619207435599	0.141141529614656	0.887758136127547	0.929265006954552
ENSG00000306163	1.97047080456686	0.206874508545394	1.46676841544538	0.141041016677862	0.887837539569496	0.929265006954552
SYMPK	817.993723027836	0.0319803444947504	0.226754216377212	0.141035280426937	0.887842071140211	0.929265006954552
TMEM44-AS2	5.13272102333894	-0.155719429837691	1.10389463878043	-0.141063670722895	0.887819643176389	0.929265006954552
CBARP	11.8799731268487	-0.160884483181275	1.14430526144893	-0.140595773349465	0.888189287448867	0.929572239404489
CLUAP1	129.48367022097	-0.0540446624414188	0.384483847641949	-0.140564194758444	0.888214235773551	0.929572239404489
DNM3OS	38.2553247478116	-0.0909309357962186	0.647249083229807	-0.140488319183812	0.888274180904247	0.929593830551515
ENSG00000260932	3.47248357014471	0.178298774223717	1.2699323041417	0.140400219478016	0.888343784452324	0.929625527035857
SERINC2	1561.72961166178	0.0767036245389037	0.547110241457128	0.140197749423622	0.888503750043864	0.929751777738855
SELENOH	47.2523669217364	0.0632838598750118	0.451871267433566	0.140048426257409	0.88862172876332	0.929834083135314
SPG11	1083.80870338707	-0.0361243051791234	0.258350211928408	-0.139826884249407	0.888796771402299	0.929934937820583
ZBED6	22.8349522618656	0.0768107252581779	0.549298196959627	0.139834293437201	0.888790917238466	0.929934937820583
ARHGAP5	668.15857002835	0.0384861955697356	0.276149361379599	0.13936731693843	0.889159897584047	0.930273707007734
CD300LF	23.6510051988938	0.0987442263087856	0.709884604023144	0.139098982777159	0.889371932038745	0.930330885376753
CRTC3	388.764228884235	-0.0453926429285336	0.326102304752662	-0.139197553243184	0.889294041911372	0.930330885376753
ENSG00000289311	2.48594138989324	0.267962034518711	1.92573522517853	0.139147911413351	0.889333268623409	0.930330885376753
FOXD2-AS1	9.65348326554452	0.130240199580533	0.935788240724456	0.139176999573862	0.889310283279559	0.930330885376753
PFKFB4	28.3696246477823	-0.0741650061971211	0.533925156933245	-0.138905247737547	0.889525024077673	0.930449864822675
ERCC6L2	351.19143379475	-0.0543247259038903	0.391735802056375	-0.138676949154809	0.889705433981673	0.930597407170515
ENSG00000288764	2.421042700359	0.194677151697075	1.40503147149854	0.13855714668757	0.889800108566062	0.930655264610277
FAM199X	564.811320946624	-0.0321141080833405	0.232164727617335	-0.138324664616033	0.889983833334373	0.930806251733513
CALHM6	21.971785374437	0.110316779654914	0.799232313759546	0.138028427724587	0.890217950502376	0.930994122828065
PIM3	907.313170741085	-0.0721611758756577	0.522915678074563	-0.137997728699517	0.890242212609116	0.930994122828065
H2AC20	1.92282100388698	0.212977978612586	1.54917936769894	0.137477933835984	0.890653033372998	0.931382556017184
ENSG00000259118	3.2752495554694	0.193323614641113	1.4071750812793	0.137384194200878	0.890727123782551	0.93141283487652
ENSG00000286154	1.85007719036447	0.270293189564824	1.96914674461264	0.13726411721438	0.890822032235718	0.93141283487652
ENSG00000302448	1.97712754055069	0.201261774365783	1.4675399984058	0.13714227522549	0.890918337339913	0.93141283487652
PCMTD1	914.516704860097	0.0510721200019849	0.371871460014856	0.137338100643552	0.890763555792805	0.93141283487652
RGS6	5.2008886182472	0.130983465092373	0.955074409070394	0.137144775159314	0.890916361351501	0.93141283487652
VCL	1512.16357686273	-0.075682725109778	0.551737575118877	-0.137171598460503	0.890895159819986	0.93141283487652
ENSG00000275552	3.62454892739655	-0.181670318163237	1.32681190731652	-0.136922435773633	0.891092104671187	0.931470946726358
ENSG00000304419	4.97979559284105	-0.126347592387964	0.922474027140749	-0.136966016029291	0.891057657186455	0.931470946726358
ERAP2	886.784112947685	-0.0775950471944285	0.566314433832854	-0.13701760463575	0.891016879863692	0.931470946726358
CASD1	260.440967151102	0.0495450177384479	0.362351307838123	0.136731996454065	0.891242637533368	0.931557373597428
ENSG00000289379	3.30573625145665	0.185788561411859	1.358916554743	0.136718152975181	0.891253580271559	0.931557373597428
EDRF1-DT	9.28078644498308	-0.106234880018949	0.779305451292022	-0.136319949825605	0.891568353420189	0.93184518925962
ENSG00000288827	3.87767218623165	-0.142509312763897	1.04714517294128	-0.136093176425202	0.891747621764615	0.931867791427247
ENSG00000305306	1.8500019703446	-0.232596706207173	1.70846227380787	-0.136143893706681	0.891707528384769	0.931867791427247
PTP4A2	2094.28546163113	-0.0295171549346584	0.216708829488623	-0.136206517308554	0.891658023119269	0.931867791427247
SYT15	1.97263380736311	0.249895287967406	1.83584856903963	0.136119771631345	0.89172659750185	0.931867791427247
ALKBH3	108.234439638315	-0.0389001270073179	0.286419823033572	-0.135815065435462	0.891967480924801	0.931995504696304
CCT5	968.259863563889	0.0419138272651811	0.308665031098029	0.135790656674256	0.891986777537495	0.931995504696304
CENPP	26.3770612224057	0.0724285036362534	0.533390054902848	0.135789002757926	0.891988085061423	0.931995504696304
COL8A1	45.1924766367909	0.0985314583492664	0.726606847160192	0.135604913075562	0.892133621261987	0.93210637951216
MBD3	303.858767528321	-0.0450790577849004	0.332739265168711	-0.135478623967158	0.892233464032216	0.93216950587848
ENSG00000307715	2.03273022837986	0.251851062619654	1.86052150271952	0.135365843529099	0.892322628441304	0.932221470838803
CGRRF1	95.5213934214579	0.0566895114887475	0.419339593977399	0.135187595693153	0.892463554263648	0.932286315023811
ENSG00000306514	3.47765393417195	-0.221767519898267	1.64036927723406	-0.135193656072494	0.89245876276712	0.932286315023811
ACOT9	306.509251710778	0.043612909622066	0.323379929011362	0.134865851926554	0.89271793904499	0.932510853009312
GET3	379.274982000304	-0.0446180111555313	0.331512283160777	-0.134589315153347	0.892936590009879	0.932656845604011
ZBTB1	535.152648218501	0.0357867729557001	0.265855651462224	0.134609788277475	0.892920402124676	0.932656845604011
PAXIP1-DT	102.790165576695	-0.0487888105885389	0.362985947383104	-0.134409640208595	0.893078659022961	0.932722830945137
SURF6	298.486644485883	0.0493420436972375	0.366975329396736	0.134456024001259	0.893041983020537	0.932722830945137
RAB8B	523.84612179126	0.0496496724414065	0.369740755056035	0.1342823904654	0.893179277494858	0.932786715090585
ARAP1-AS2	6.72451469575744	-0.153602438949424	1.14612919026847	-0.134018433745191	0.893387997909846	0.932915595554062
CENPQ	49.4460721200346	0.073075006189721	0.545430973422556	0.133976634533933	0.893421050781399	0.932915595554062
PRKAR1B-AS1	7.42626870748035	-0.113712215046104	0.848148096920206	-0.134071178676243	0.893346289936572	0.932915595554062
ATF4	2764.36916973669	0.0498650908189991	0.372821634171245	0.133750529069606	0.893599847670305	0.933061090667448
DOK2	124.998194449441	-0.0757667587549455	0.56696561984147	-0.133635543502851	0.893690776612532	0.933114828799935
NDUFB2-AS1	4.76695626528185	-0.138548437510014	1.03766366320714	-0.133519600254478	0.893782464290431	0.933169354358072
ENSG00000268204	5.64936898606651	-0.124692729981395	0.934995414407347	-0.133361862593126	0.893907205181419	0.933217178087979
TNFRSF10A-AS1	11.7138788450498	0.0941132938351807	0.705480766211363	0.133403061206894	0.893874624555456	0.933217178087979
N4BP2L2-IT2	20.4456608117657	0.0818130144295859	0.613960208107532	0.133254587755395	0.893992040947496	0.933264538993534
NBPF15	75.5204073300339	-0.0838042532831274	0.629332762691889	-0.133163658800577	0.894063950908662	0.933298402685767
ENSG00000267219	4.47050961561357	0.137536923105916	1.03355338116787	0.133071910567895	0.894136509667413	0.933323135889168
ENSG00000305201	3.200152977585	0.183966805042377	1.38285683206782	0.133033876520165	0.894166589016592	0.933323135889168
ENSG00000280033	2.23282496441413	-0.211361651148504	1.59127198690381	-0.132825596684925	0.894331310492929	0.933451714118466
RPA2	300.806410951777	0.0479736152184645	0.361306182351785	0.132778284905613	0.894368728414203	0.933451714118466
ZNF350-AS1	4.02551298189277	0.143591267870889	1.08241971166298	0.132657661647977	0.894464127951817	0.933510077040109
NMI	242.050199150918	0.0415436669592403	0.313379310775732	0.132566718767758	0.894536054632049	0.933543938375549
DDX23	1031.90354560028	0.028351079135601	0.214019957764603	0.132469324037452	0.894613085039012	0.933583122771094
RPL23A	1951.05096196559	0.0344149847479261	0.259953007091163	0.132389254246469	0.894676413733155	0.93360800576903
ENSG00000308845	5.45666126213052	0.130339299060101	0.985446646880244	0.13226418647091	0.894775333517355	0.933628823133042
GPR84-AS1	7.77478830746894	-0.119615725479471	0.904274975115697	-0.132278044589442	0.894764372642949	0.933628823133042
CXCL16	822.044304699124	0.0624707820754391	0.472638545160664	0.132174539539943	0.894846238920104	0.933661606180648
ASF1A	211.993483470274	0.052374580112999	0.396693935966775	0.132027680194702	0.894962397762854	0.933712117346927
ENSG00000272667	7.17439215895786	0.121111044095513	0.918456223862458	0.131863708850701	0.895092094053829	0.933712117346927
NIF3L1	179.595619826491	-0.0474499540868741	0.359730063350084	-0.131904333057358	0.895059961294107	0.933712117346927
NIPBL	1068.1955315981	-0.0381439880052407	0.289130428518993	-0.131926577913729	0.895042366226536	0.933712117346927
RPL23P6	1.83536358982744	0.208447498399392	1.58048071010567	0.131888669736093	0.895072350579995	0.933712117346927
LINC01703	4.45542372955547	0.153065292672115	1.16130694788064	0.131804337304151	0.895139055813179	0.933719912418503
BCAS3-AS1	8.37418154302964	-0.110520295970641	0.839095670017733	-0.131713581561332	0.895210842582532	0.93375360063805
TMEM117	56.4944313159524	-0.0515042779196312	0.3917090336522	-0.131486061067874	0.895390812498645	0.933858928213597
ZNF776	234.514624851532	-0.0466155213408665	0.354510748391203	-0.131492547270883	0.89538568180309	0.933858928213597
TUBD1	68.756297641967	0.0517166753220027	0.394333545491584	0.131149570999677	0.895656987792702	0.934095336818915
LINC01291	20.4936828788014	-0.138442165595888	1.05790466647531	-0.130864500349682	0.895882497739197	0.934289315884238
ENSG00000231125	3.7695358350547	0.160890213866395	1.23269722617926	0.130518841488006	0.896155948295948	0.934492057219744
LRGUK	7.26540140043642	-0.119363942769974	0.914283679032094	-0.130554603026862	0.896127656787305	0.934492057219744
ENSG00000276216	1.85959464770724	-0.272967422408411	2.09658111367594	-0.13019645203701	0.896411001553099	0.934716798894118
CEP63	153.719708131738	-0.045299240593215	0.348265975666693	-0.130070818737023	0.896510397229064	0.934775864246993
ENSG00000286883	2.55213927819183	-0.165410432011994	1.27263319090722	-0.129974947371974	0.896586247631954	0.934775864246993
LRRC2-AS1	2.52506484147965	-0.198867951584393	1.52989965016692	-0.129987578964866	0.896576253859633	0.934775864246993
SPOPL-DT	11.5013011581339	0.0841968491766532	0.648060997623975	0.129921179465126	0.896628787519225	0.934778998275665
ALPK3	83.0848334894896	0.0701833107057022	0.541150849419632	0.129692692492254	0.896809564283246	0.934843810231334
S100A2	4.03631602625916	0.14544190609411	1.12122661600031	0.12971677983612	0.896790506348445	0.934843810231334
TAF1B	94.7525044328538	0.0417355859722548	0.321740003745036	0.129718361056925	0.896789255286767	0.934843810231334
HNRNPKP4	9.6078389686571	-0.101391064620444	0.783261745320692	-0.129447231690003	0.897003776551444	0.935005038642166
ENSG00000255191	1.97665122265443	0.220467018779115	1.7065859163714	0.129186006203473	0.897210468852285	0.935138038262024
ENSG00000272100	1.97665122265443	0.220467018779115	1.7065859163714	0.129186006203473	0.897210468852285	0.935138038262024
ENKUR	10.1248849833087	0.0930201791938312	0.720898807481514	0.129033615021227	0.897331050217746	0.935222492281861
KDM2A	1298.25020114791	0.0376041128016097	0.291674719981177	0.128924826958046	0.897417131538716	0.935236011066467
SPATA25	6.33717310778426	-0.129726845690782	1.00627997074006	-0.128917249138304	0.897423127726245	0.935236011066467
HIRA	105.543123452216	0.0378164336416078	0.293705144868921	0.128756456270063	0.897550361506414	0.935327382010541
ENSG00000272831	6.70315165181805	-0.132671849262043	1.03148391690248	-0.128622314985243	0.897656508172116	0.935393466407154
PGPEP1	551.956837976211	-0.0491844141662602	0.382530859994973	-0.128576330199625	0.897692896583258	0.935393466407154
RPUSD3	167.66167159821	0.0405406503126329	0.315732140858723	0.128402037886834	0.897830818507561	0.935495954858824
CDKL3	4.75411957043593	0.140359394001173	1.09625139284233	0.128035772558749	0.89812066359787	0.935546971297854
CLDN19	2.48996563854055	-0.215169794492459	1.67748670757024	-0.12826915022422	0.897935977956917	0.935546971297854
ENSG00000258317	4.72049191591837	-0.145880689847025	1.13873900082042	-0.128107221884842	0.898064120905759	0.935546971297854
MMP25	40.076706452064	0.123221228764047	0.961957731979109	0.128094223548195	0.898074407331623	0.935546971297854
MT-TL1	4.6764057058296	0.170185158117806	1.32967357442136	0.127990178485623	0.898156745547105	0.935546971297854
RFPL3S	2.21361763068952	-0.186153118807676	1.45366051693012	-0.12805817908627	0.898102931739016	0.935546971297854
SELENOO-AS1	14.0389161803361	-0.094581639435477	0.738306686139108	-0.128106166734154	0.898064955914216	0.935546971297854
DIP2C-AS1	119.544964972697	0.0669503256507953	0.524042936056192	0.12775732873082	0.898341019995391	0.935621513332091
ENSG00000232450	2.48771007319785	0.182766672495166	1.43120071547359	0.127701635779778	0.898385095528497	0.935621513332091
ENSG00000270062	3.81227604887094	-0.148704979627752	1.16384328729007	-0.127770621055006	0.898330500464961	0.935621513332091
SNORA11F	2.41546743828767	0.20159888850255	1.57869444299471	0.127699751777251	0.898386586538033	0.935621513332091
TOMM34	230.367554638492	0.0493759307165758	0.387411131966705	0.127450985896862	0.898583464316477	0.935785334233125
PRR3	97.7936835446944	-0.0418180452908374	0.328477762705201	-0.127308603621877	0.898696151011589	0.935861467923413
CAPN1-AS1	34.3815455687086	-0.0622241047451327	0.489461331165935	-0.127127723444281	0.898839309342261	0.935969325291662
APRT	466.267465959159	0.0454232260319114	0.357845622384685	0.126935256966987	0.898991641310465	0.936086725329661
ALG11	140.886808337642	0.0425515667482731	0.336248328888186	0.126548039328466	0.899298124781838	0.936195353032218
ENSG00000273437	3.59533352185869	-0.138837990843391	1.09790269736709	-0.126457464014199	0.89936981747833	0.936195353032218
ENSG00000273998	2.8512505135229	-0.167552692747447	1.32294581079767	-0.12665121381383	0.899216460517773	0.936195353032218
ENSG00000291234	5.06931243654713	0.127198601983153	1.00483722598527	0.126586275561628	0.899267860064105	0.936195353032218
FKBP1C	2.43496132834289	0.161839957422125	1.27983982658312	0.126453290529489	0.899373120918876	0.936195353032218
IZUMO4	32.6251392128578	-0.0592381682124649	0.467438662444479	-0.126729286582068	0.89915466537563	0.936195353032218
TCL6	4.83979350483049	0.199464684777557	1.57509283141062	0.126636780258165	0.899227884844973	0.936195353032218
SLF2	358.66191974588	0.0384184538933566	0.303949044995121	0.126397679235917	0.899417139121662	0.93619995837875
ENSG00000294279	4.82960622282938	-0.117603091350441	0.933532542007465	-0.125976424022185	0.899750586781985	0.93647792900124
PLEK2	269.157618633937	0.0837172797877729	0.664632598630872	0.125960237220125	0.899763399917538	0.93647792900124
CEACAM4	3.84532335311706	0.162851049713738	1.29374671532397	0.125875527091064	0.899830455118326	0.936506497261007
ENSG00000273295	13.1151088505176	-0.103953505288124	0.827129923320976	-0.125679778178916	0.89998540960111	0.936544098671695
RASAL2-AS1	7.13884210953556	-0.114704240318686	0.912518042775319	-0.125700791591831	0.899968775238915	0.936544098671695
ZNHIT6	181.524589143501	0.038646280335164	0.307348823965315	0.125740778300571	0.89993712160661	0.936544098671695
ENSG00000261560	2.99308968426602	0.148459271898536	1.18483145064221	0.125299908116101	0.900286124923777	0.936796863852127
ENSG00000303592	4.54512987560171	0.162782440407623	1.29942315527428	0.125272848761313	0.900307546380873	0.936796863852127
GSK3B	637.655073644126	-0.0325299879349763	0.260192532081901	-0.125022757858157	0.900505533529537	0.936961643137773
ARMH4	60.2207817354564	-0.104690137689559	0.838119048179411	-0.124910820147771	0.900594152226053	0.937012616799482
ENSG00000263164	2.51945748108205	-0.240402398638907	1.92803881760796	-0.124687530377197	0.900770929672337	0.937155305676174
HLCS-AS1	6.4730997237421	0.111601060022782	0.896022787217384	0.124551586873545	0.900878557906705	0.937226042841607
TAS2R14	10.1556654732368	0.105442567213167	0.847630667160396	0.124396829065192	0.901001083888073	0.937312271922808
APOA1-AS	4.00041856479593	-0.127210993875466	1.02518908625476	-0.124085396129407	0.901247660991398	0.937486293790049
RASGRP4	43.1497615859473	-0.083326963235801	0.671325360649094	-0.124123067770348	0.901217833953361	0.937486293790049
DDX19A-DT	6.04092593475439	-0.11149160502216	0.899373771584831	-0.1239658177108	0.901342339766752	0.937502292868731
SEPTIN9-DT	2.52411220568715	-0.202004709082607	1.62908174257706	-0.123999124048284	0.90131596861926	0.937502292868731
ENSG00000271725	2.86141670780098	0.185237103446628	1.49616843500879	0.123807653678738	0.901467571684065	0.937550065206497
STMN2	40.5839633917853	-0.144062872179531	1.16320538204524	-0.123849901662447	0.901434120121666	0.937550065206497
EXOC4	613.595384947091	-0.0285536912614832	0.230823847500456	-0.123703384943476	0.901550131452086	0.937553452882288
STIMATE-MUSTN1	12.6383229955135	0.0836465890254262	0.675986852446704	0.12373996435385	0.901521167829618	0.937553452882288
MTRF1L	60.2046078841542	0.0445121390153475	0.360024814327827	0.123636308509602	0.901603242996042	0.93756745011177
ENSG00000295686	3.87218270832205	-0.15139683721541	1.22611910992885	-0.123476451830357	0.901729820299475	0.9375932889867
IL6ST-DT	3.39435385186231	-0.153899836310198	1.24567198224441	-0.1235476421593	0.901673450248071	0.9375932889867
RN7SL832P	4.40521027301783	0.131838167444149	1.06824691908998	0.12341544364711	0.901778128300661	0.9375932889867
SOX12	109.679965594453	0.0526997567748058	0.427048506851097	0.123404615469552	0.901786702395243	0.9375932889867
WARS2	171.958615095672	0.0405261934677194	0.329374176723929	0.123039984101993	0.902075435764826	0.937852248105321
WASL-DT	42.0604844079214	0.0469854550343634	0.382190322898715	0.122937322635495	0.902156730591706	0.937895528264197
POM121C	321.593523164763	-0.0399038724649718	0.324994010847822	-0.122783408718436	0.902278612764058	0.937980997969055
TSKU-AS1	5.32059129227162	0.123947208985596	1.01130413244889	0.122561754677552	0.902454141392764	0.938092229250581
ZNF302	292.726196186238	-0.0418271123378785	0.341311810376528	-0.122548095513413	0.902464958289828	0.938092229250581
DFFA	408.071821430605	0.0351284976742402	0.287629605613709	0.122131021941525	0.902795253818133	0.938311814352956
ENSG00000307215	3.03633831430478	-0.160690275377817	1.31538622470584	-0.1221620481952	0.902770682434519	0.938311814352956
SCUBE1	89.4315595951255	-0.0931860575431984	0.76283661137964	-0.122157295747336	0.902774446151318	0.938311814352956
SAMSN1	159.142094203092	0.0553911695864969	0.453798713922202	0.122061098648228	0.902850630231653	0.938328124118827
ENSG00000289755	7.9138985444252	0.128313283352853	1.05547944226487	0.121568718645544	0.903240588598975	0.938607386442524
KDELR1	1183.86421029886	-0.0393764081389124	0.32400473414438	-0.121530348137956	0.90327097850868	0.938607386442524
NABP2	175.565230004047	-0.0437174998811157	0.359588203106735	-0.121576568706675	0.903234371272342	0.938607386442524
SSR4P1	10.7668143745458	-0.113805856384019	0.936509267556328	-0.12152133494736	0.903278117086049	0.938607386442524
ENSG00000247903	21.6046899450188	-0.0672982086766793	0.554098903625964	-0.121455228004038	0.903330474980638	0.938620543193759
NR1H2	483.324711538599	-0.0401690408439246	0.331049258423748	-0.121338561624288	0.903422877888664	0.938675306397041
